date,mean_wave_height,max_wave_height
1982-04-13T00:00:00Z,1.141666663189729,2
1982-04-14T00:00:00Z,2.654166648785273,3.299999952316284
1982-04-15T00:00:00Z,1.3708333298563957,2.5999999046325684
1982-04-16T00:00:00Z,0.7416666820645332,1.2999999523162842
1982-04-17T00:00:00Z,1.508333330353101,1.899999976158142
1982-04-18T00:00:00Z,2.2250000089406967,2.9000000953674316
1982-04-19T00:00:00Z,1.7166666636864345,2.5
1982-04-20T00:00:00Z,0.9708333263794581,1.2999999523162842
1982-04-21T00:00:00Z,0.8999999985098839,1.100000023841858
1982-04-22T00:00:00Z,1.8500000188748043,2.9000000953674316
1982-04-23T00:00:00Z,0.9333333397905031,1.2999999523162842
1982-04-24T00:00:00Z,1.1541666761040688,1.7000000476837158
1982-04-25T00:00:00Z,0.8875000004967054,1.2000000476837158
1982-04-26T00:00:00Z,1.1652173866396365,1.399999976158142
1982-04-27T00:00:00Z,1.458333318432172,2.700000047683716
1982-04-28T00:00:00Z,3.004166672627131,4.300000190734863
1982-04-29T00:00:00Z,3.3166666477918625,4.800000190734863
1982-04-30T00:00:00Z,0.904347829196764,1.2999999523162842
1982-05-01T00:00:00Z,0.6916666701436043,0.8999999761581421
1982-05-02T00:00:00Z,0.7666666681567827,0.8999999761581421
1982-05-03T00:00:00Z,0.7208333338300387,0.8999999761581421
1982-05-04T00:00:00Z,0.9249999995032946,1.2000000476837158
1982-05-05T00:00:00Z,0.7666666656732559,1
1982-05-06T00:00:00Z,0.587500004718701,0.8999999761581421
1982-05-07T00:00:00Z,0.645833338300387,0.800000011920929
1982-05-08T00:00:00Z,0.7874999965230624,1
1982-05-09T00:00:00Z,1.1291666602094967,2
1982-05-10T00:00:00Z,1.3739130341488381,1.7000000476837158
1982-05-11T00:00:00Z,1.9041666686534882,2.700000047683716
1982-05-12T00:00:00Z,2.469565220501112,3.0999999046325684
1982-05-13T00:00:00Z,1.62916665772597,2
1982-05-14T00:00:00Z,1.2041666607062023,1.600000023841858
1982-05-15T00:00:00Z,2.1625000139077506,2.9000000953674316
1982-05-16T00:00:00Z,1.2249999890724819,1.600000023841858
1982-05-17T00:00:00Z,0.8416666636864344,1.100000023841858
1982-05-18T00:00:00Z,0.6250000037252903,0.8999999761581421
1982-05-19T00:00:00Z,0.7291666703919569,1.2999999523162842
1982-05-20T00:00:00Z,1.7833333214124043,2.0999999046325684
1982-05-21T00:00:00Z,1.6083333243926365,2.0999999046325684
1982-05-22T00:00:00Z,0.9625000084439913,1.2999999523162842
1982-05-23T00:00:00Z,0.537500012665987,0.6000000238418579
1982-05-24T00:00:00Z,1.2916666716337204,1.899999976158142
1982-05-25T00:00:00Z,1.4833333392937977,2.200000047683716
1982-05-26T00:00:00Z,0.6083333417773247,0.8999999761581421
1982-05-27T00:00:00Z,0.6250000099341074,1.2000000476837158
1982-05-28T00:00:00Z,0.966666671137015,1.2999999523162842
1982-05-29T00:00:00Z,0.6833333397905031,0.800000011920929
1982-05-30T00:00:00Z,0.9541666780908903,1.2000000476837158
1982-05-31T00:00:00Z,1.3043478183124377,1.7999999523162842
1982-06-01T00:00:00Z,0.9374999975164732,1.2999999523162842
1982-06-02T00:00:00Z,1.2083333432674408,1.7000000476837158
1982-06-03T00:00:00Z,1.4249999970197678,2
1982-06-04T00:00:00Z,0.8375000034769376,1.100000023841858
1982-06-05T00:00:00Z,0.8869565181110216,1.100000023841858
1982-06-06T00:00:00Z,2.2416666746139526,3.200000047683716
1982-06-07T00:00:00Z,4.045833299557368,5.599999904632568
1982-06-08T00:00:00Z,2.954166680574417,3.5
1982-06-09T00:00:00Z,2.89166667064031,3.700000047683716
1982-06-10T00:00:00Z,2.341666658719381,2.799999952316284
1982-06-11T00:00:00Z,2.6791666746139526,3.700000047683716
1982-06-12T00:00:00Z,2.0375000089406967,2.700000047683716
1982-06-13T00:00:00Z,1.3749999950329463,1.600000023841858
1982-06-14T00:00:00Z,1.2750000059604645,1.5
1982-06-15T00:00:00Z,1.2041666607062023,1.5
1982-06-16T00:00:00Z,1.725000003973643,2.700000047683716
1982-06-17T00:00:00Z,1.4625000009934108,2.5999999046325684
1982-06-18T00:00:00Z,1.054166667163372,1.399999976158142
1982-06-19T00:00:00Z,0.7833333313465118,0.8999999761581421
1982-06-20T00:00:00Z,1.5874999885757763,2.9000000953674316
1982-06-21T00:00:00Z,1.337500015894572,1.899999976158142
1982-06-22T00:00:00Z,1.0083333402872086,1.2999999523162842
1982-06-23T00:00:00Z,0.8208333303531011,1.100000023841858
1982-06-24T00:00:00Z,1.0624999900658925,1.600000023841858
1982-06-25T00:00:00Z,0.6208333422740301,0.8999999761581421
1982-06-26T00:00:00Z,0.6708333368102709,0.8999999761581421
1982-06-27T00:00:00Z,0.5083333390454451,0.6000000238418579
1982-06-28T00:00:00Z,0.4304347867551057,0.5
1982-06-29T00:00:00Z,0.4583333383003871,0.8999999761581421
1982-06-30T00:00:00Z,1.3624999945362408,1.899999976158142
1982-07-01T00:00:00Z,1.1500000140883706,1.600000023841858
1982-07-02T00:00:00Z,0.7894736842105263,1.2000000476837158
1982-07-03T00:00:00Z,1.2624999930461247,2
1982-07-04T00:00:00Z,0.8625000044703484,1.2999999523162842
1982-07-05T00:00:00Z,0.9499999980131785,1.2999999523162842
1982-07-06T00:00:00Z,0.8500000014901161,1.2000000476837158
1982-07-07T00:00:00Z,1.241666669646899,1.5
1982-07-08T00:00:00Z,1.2541666626930237,1.600000023841858
1982-07-09T00:00:00Z,0.8041666646798452,1
1982-07-10T00:00:00Z,0.5125000091890494,0.6000000238418579
1982-07-11T00:00:00Z,0.47083333507180214,0.5
1982-07-12T00:00:00Z,0.40833333879709244,0.5
1982-07-13T00:00:00Z,0.4333333410322666,0.699999988079071
1982-07-14T00:00:00Z,0.6695652189462081,0.800000011920929
1982-07-15T00:00:00Z,0.4833333392937978,0.6000000238418579
1982-07-16T00:00:00Z,0.4791666679084301,0.5
1982-07-17T00:00:00Z,0.42500000447034836,0.5
1982-07-18T00:00:00Z,0.9791666840513548,1.2999999523162842
1982-07-19T00:00:00Z,0.8749999950329462,1.100000023841858
1982-07-20T00:00:00Z,0.6791666746139526,0.8999999761581421
1982-07-21T00:00:00Z,1.2250000014901161,2.200000047683716
1982-07-22T00:00:00Z,1.6999999980131786,2.0999999046325684
1982-07-23T00:00:00Z,0.9041666636864344,1.100000023841858
1982-07-24T00:00:00Z,0.5916666723787785,0.8999999761581421
1982-07-25T00:00:00Z,0.5041666738688946,0.699999988079071
1982-07-26T00:00:00Z,1.029166671137015,1.399999976158142
1982-07-27T00:00:00Z,0.5375000089406967,0.699999988079071
1982-07-28T00:00:00Z,0.6375000004967054,1.899999976158142
1982-07-29T00:00:00Z,1.7333333194255829,2.700000047683716
1982-07-30T00:00:00Z,1.120833344757557,1.399999976158142
1982-07-31T00:00:00Z,0.6583333387970924,0.8999999761581421
1982-08-01T00:00:00Z,0.9374999975164732,1.399999976158142
1982-08-02T00:00:00Z,1.037500003973643,1.2999999523162842
1982-08-03T00:00:00Z,0.9875000094374021,1.399999976158142
1982-08-04T00:00:00Z,0.666666679084301,0.8999999761581421
1982-08-05T00:00:00Z,0.7583333402872086,1.100000023841858
1982-08-06T00:00:00Z,0.8791666577259699,1
1982-08-07T00:00:00Z,0.7541666626930237,1
1982-08-08T00:00:00Z,1.0260869627413542,1.2000000476837158
1982-08-09T00:00:00Z,1.1666666666666667,1.7000000476837158
1982-08-10T00:00:00Z,1.7333333392937977,2.4000000953674316
1982-08-11T00:00:00Z,1.1208333373069763,1.600000023841858
1982-08-12T00:00:00Z,0.7750000034769376,1.100000023841858
1982-08-13T00:00:00Z,0.9416666626930237,1
1982-08-14T00:00:00Z,0.645833338300387,1
1982-08-15T00:00:00Z,0.5333333474894365,0.6000000238418579
1982-08-16T00:00:00Z,0.27916667362054187,0.4000000059604645
1982-08-17T00:00:00Z,0.7999999970197678,1.7999999523162842
1982-08-18T00:00:00Z,0.9375,1.899999976158142
1982-08-19T00:00:00Z,0.6782608731933262,0.800000011920929
1982-08-20T00:00:00Z,1.3208333204189937,1.600000023841858
1982-08-21T00:00:00Z,0.9916666646798452,1.2000000476837158
1982-08-22T00:00:00Z,0.8541666691501936,1.2999999523162842
1982-08-23T00:00:00Z,0.6541666686534882,0.8999999761581421
1982-08-24T00:00:00Z,1.3083333323399227,1.899999976158142
1982-08-25T00:00:00Z,1.3375000009934108,1.7000000476837158
1982-08-26T00:00:00Z,2.279166658719381,4
1982-08-27T00:00:00Z,0.7999999970197678,1.2999999523162842
1982-08-28T00:00:00Z,0.9869565341783606,1.2999999523162842
1982-08-29T00:00:00Z,0.7624999967714151,1.100000023841858
1982-08-30T00:00:00Z,0.5916666723787785,1.2000000476837158
1982-08-31T00:00:00Z,1.1500000009934108,1.5
1982-09-01T00:00:00Z,0.6875000074505806,1
1982-09-02T00:00:00Z,1.2916666741172473,2
1982-09-03T00:00:00Z,1.7347826128420623,1.899999976158142
1982-09-04T00:00:00Z,1.4541666607062023,1.7999999523162842
1982-09-05T00:00:00Z,0.8666666721304258,1.100000023841858
1982-09-06T00:00:00Z,0.6083333405355612,0.800000011920929
1982-09-07T00:00:00Z,1.1782608718975731,2.0999999046325684
1982-09-08T00:00:00Z,1.054166664679845,1.5
1982-09-09T00:00:00Z,1.0434782608695652,1.399999976158142
1982-09-10T00:00:00Z,1.0291666761040688,1.600000023841858
1982-09-11T00:00:00Z,0.6041666728754839,0.800000011920929
1982-09-12T00:00:00Z,0.3750000074505806,0.5
1982-09-13T00:00:00Z,0.34166667610406876,0.4000000059604645
1982-09-14T00:00:00Z,0.25833334152897197,0.30000001192092896
1982-09-15T00:00:00Z,0.5541666721304258,0.699999988079071
1982-09-16T00:00:00Z,1.6208333174387615,2.0999999046325684
1982-09-17T00:00:00Z,1.4041666736205418,2
1982-09-18T00:00:00Z,1.1166666621963184,1.5
1982-09-19T00:00:00Z,1.0374999990065892,1.5
1982-09-20T00:00:00Z,0.5541666733721892,0.699999988079071
1982-09-21T00:00:00Z,1.2500000149011612,1.7000000476837158
1982-09-22T00:00:00Z,1.3208333402872086,1.600000023841858
1982-09-23T00:00:00Z,1.7749999860922496,2.0999999046325684
1982-09-24T00:00:00Z,1.908333346247673,2.4000000953674316
1982-09-25T00:00:00Z,0.7833333412806193,1.2999999523162842
1982-09-26T00:00:00Z,0.7708333432674408,1.2000000476837158
1982-09-27T00:00:00Z,1.2416666795810063,1.5
1982-09-28T00:00:00Z,1.1500000059604645,1.2999999523162842
1982-09-29T00:00:00Z,1.350000003973643,1.899999976158142
1982-09-30T00:00:00Z,1.2166666736205418,1.5
1982-10-01T00:00:00Z,0.8124999950329462,1
1982-10-02T00:00:00Z,2.033333326379458,3.299999952316284
1982-10-03T00:00:00Z,1.1583333412806194,1.7000000476837158
1982-10-04T00:00:00Z,0.9583333333333334,1.399999976158142
1982-10-05T00:00:00Z,0.6750000044703484,0.8999999761581421
1982-10-06T00:00:00Z,0.4833333392937978,0.699999988079071
1982-10-07T00:00:00Z,0.9875000044703484,1.7000000476837158
1982-10-08T00:00:00Z,1.2083333432674408,1.399999976158142
1982-10-09T00:00:00Z,2.175000006953875,5.199999809265137
1982-10-10T00:00:00Z,4.712500025828679,5.800000190734863
1982-10-11T00:00:00Z,3.729166656732559,5.400000095367432
1982-10-12T00:00:00Z,4.054166664679845,5.199999809265137
1982-10-13T00:00:00Z,3.7299999237060546,4.199999809265137
1982-10-22T00:00:00Z,NA,NA
1982-10-23T00:00:00Z,NA,NA
1982-10-24T00:00:00Z,0.985714282308306,1.2000000476837158
1982-10-25T00:00:00Z,0.558333333581686,0.8999999761581421
1982-10-26T00:00:00Z,1.9916666746139526,3.200000047683716
1982-10-27T00:00:00Z,2.7791666984558105,3.9000000953674316
1982-10-28T00:00:00Z,1.6291666726271312,2.5999999046325684
1982-10-29T00:00:00Z,0.712500004718701,1.2000000476837158
1982-10-30T00:00:00Z,0.779166671137015,1.100000023841858
1982-10-31T00:00:00Z,0.833333340783914,1.2999999523162842
1982-11-01T00:00:00Z,0.8958333358168602,1.2000000476837158
1982-11-02T00:00:00Z,0.7000000004967054,0.8999999761581421
1982-11-03T00:00:00Z,0.7708333358168602,1.100000023841858
1982-11-04T00:00:00Z,0.8833333378036817,1.5
1982-11-05T00:00:00Z,2.345833326379458,3.200000047683716
1982-11-06T00:00:00Z,2.89166667064031,3.799999952316284
1982-11-07T00:00:00Z,1.7624999930461247,2.0999999046325684
1982-11-08T00:00:00Z,2.037500003973643,2.5999999046325684
1982-11-09T00:00:00Z,1.7791666438182194,2.200000047683716
1982-11-10T00:00:00Z,1.891666645805041,2.299999952316284
1982-11-11T00:00:00Z,0.9125000002483526,1.399999976158142
1982-11-12T00:00:00Z,1.758333335320155,2.200000047683716
1982-11-13T00:00:00Z,3.0666666626930237,3.799999952316284
1982-11-14T00:00:00Z,2.7583333353201547,3.5999999046325684
1982-11-15T00:00:00Z,1.6166666746139526,2.5
1982-11-16T00:00:00Z,2.670833314458529,4.199999809265137
1982-11-17T00:00:00Z,1.1916666701436043,1.7000000476837158
1982-11-18T00:00:00Z,0.6166666708886623,1.100000023841858
1982-11-19T00:00:00Z,1.6499999910593033,2.4000000953674316
1982-11-20T00:00:00Z,2.3041666696468988,2.9000000953674316
1982-11-21T00:00:00Z,2.1916666626930237,2.799999952316284
1982-11-22T00:00:00Z,2.1791666448116302,2.5999999046325684
1982-11-23T00:00:00Z,2.5083333055178323,4
1982-11-24T00:00:00Z,2.50833331545194,3.200000047683716
1982-11-25T00:00:00Z,2.966666673620542,4.300000190734863
1982-11-26T00:00:00Z,1.7249999791383743,2.0999999046325684
1982-11-27T00:00:00Z,3.024999996026357,3.9000000953674316
1982-11-28T00:00:00Z,1.3916666607062023,2.200000047683716
1982-11-29T00:00:00Z,2.287500023841858,3.5
1982-11-30T00:00:00Z,2.1166666448116302,2.700000047683716
1982-12-01T00:00:00Z,0.9958333348234495,1.399999976158142
1982-12-02T00:00:00Z,0.8708333348234495,1.100000023841858
1982-12-03T00:00:00Z,0.7874999915560087,0.8999999761581421
1982-12-04T00:00:00Z,2.0833333184321723,2.799999952316284
1982-12-05T00:00:00Z,1.2217391366543977,2.200000047683716
1982-12-06T00:00:00Z,1.8166666626930237,2.799999952316284
1982-12-07T00:00:00Z,1.9041666587193806,2.299999952316284
1982-12-08T00:00:00Z,1.695833330353101,2.5999999046325684
1982-12-09T00:00:00Z,1.8583333417773247,4.099999904632568
1982-12-10T00:00:00Z,2.08749999354283,4.199999809265137
1982-12-11T00:00:00Z,1.5458333219091098,2.299999952316284
1982-12-12T00:00:00Z,2.42083332935969,3.9000000953674316
1982-12-13T00:00:00Z,3.1166666646798453,3.700000047683716
1982-12-14T00:00:00Z,1.8391304223433784,2.799999952316284
1982-12-15T00:00:00Z,1.9916666547457378,3.4000000953674316
1982-12-16T00:00:00Z,1.4791666616996129,2.799999952316284
1982-12-17T00:00:00Z,2.8833333253860474,4.599999904632568
1982-12-18T00:00:00Z,4.345833331346512,4.800000190734863
1982-12-19T00:00:00Z,4.175000011920929,5
1982-12-20T00:00:00Z,3.7130434616752295,4.599999904632568
1982-12-21T00:00:00Z,1.8624999970197678,2.200000047683716
1982-12-22T00:00:00Z,2.0166666507720947,2.4000000953674316
1982-12-23T00:00:00Z,1.030434787273407,1.5
1982-12-24T00:00:00Z,1.1565217336882716,2.299999952316284
1982-12-25T00:00:00Z,1.075000007947286,1.7000000476837158
1982-12-26T00:00:00Z,2.6545454263687134,3.4000000953674316
1982-12-27T00:00:00Z,2.2750000009934106,4.099999904632568
1982-12-28T00:00:00Z,1.2173913043478262,1.899999976158142
1982-12-29T00:00:00Z,2.483333334326744,3.200000047683716
1982-12-30T00:00:00Z,1.9374999850988388,2.200000047683716
1982-12-31T00:00:00Z,1.0083333154519398,1.399999976158142
1983-01-01T00:00:00Z,1.2086956423261892,2.0999999046325684
1983-01-02T00:00:00Z,2.0750000278155007,2.700000047683716
1983-01-03T00:00:00Z,1.5608695797298267,1.7000000476837158
1983-01-04T00:00:00Z,2.6043478146843286,3.5999999046325684
1983-01-05T00:00:00Z,0.7958333318432173,1.100000023841858
1983-01-06T00:00:00Z,1.199999988079071,2.0999999046325684
1983-01-07T00:00:00Z,2.0625,2.5
1983-01-08T00:00:00Z,2.4458333452542624,3.4000000953674316
1983-01-09T00:00:00Z,1.958333318432172,2.799999952316284
1983-01-10T00:00:00Z,1.0291666587193806,1.899999976158142
1983-01-11T00:00:00Z,3.1708333243926368,4.699999809265137
1983-01-12T00:00:00Z,3.8999999813411548,5.099999904632568
1983-01-13T00:00:00Z,2.8125,3.5999999046325684
1983-01-14T00:00:00Z,2.5458333641290665,3
1983-01-15T00:00:00Z,1.958333323399226,2.5999999046325684
1983-01-16T00:00:00Z,4.778260832247526,6.099999904632568
1983-01-17T00:00:00Z,3.8125000099341073,5.300000190734863
1983-01-18T00:00:00Z,2.07916667064031,2.5
1983-01-19T00:00:00Z,1.716666653752327,2.0999999046325684
1983-01-20T00:00:00Z,2.673913033112236,3.5
1983-01-21T00:00:00Z,2.0708333452542624,2.700000047683716
1983-01-22T00:00:00Z,0.9500000054637591,1.2000000476837158
1983-01-23T00:00:00Z,0.42500000695387524,1
1983-01-24T00:00:00Z,2.3875000129143396,3.5999999046325684
1983-01-25T00:00:00Z,2.75,4
1983-01-26T00:00:00Z,2.387499993046125,3.4000000953674316
1983-01-27T00:00:00Z,0.9874999995032946,1.5
1983-01-28T00:00:00Z,1.2045454491268506,2.5999999046325684
1983-01-29T00:00:00Z,3.0083333551883698,3.5
1983-01-30T00:00:00Z,1.970833311478297,2.799999952316284
1983-01-31T00:00:00Z,1.770833323399226,2.5
1983-02-01T00:00:00Z,1.7826086852861487,2.799999952316284
1983-02-02T00:00:00Z,1.0000000074505806,1.5
1983-02-03T00:00:00Z,3.0249999860922494,4.699999809265137
1983-02-04T00:00:00Z,3.55454543503848,4.599999904632568
1983-02-05T00:00:00Z,3.5625,4.800000190734863
1983-02-06T00:00:00Z,2.745833312471708,4.599999904632568
1983-02-07T00:00:00Z,2.3541666766007743,7.300000190734863
1983-02-08T00:00:00Z,5.61304347411446,7.800000190734863
1983-02-09T00:00:00Z,4.216666678587596,5.599999904632568
1983-02-10T00:00:00Z,2.8333333233992257,3.4000000953674316
1983-02-11T00:00:00Z,1.829166665673256,2.9000000953674316
1983-02-12T00:00:00Z,5.412499989072482,8.199999809265137
1983-02-13T00:00:00Z,3.9416666626930237,7.099999904632568
1983-02-14T00:00:00Z,1.3166666676600773,1.7999999523162842
1983-02-15T00:00:00Z,0.9208333368102709,1.7000000476837158
1983-02-16T00:00:00Z,2.0124999980131784,2.4000000953674316
1983-02-17T00:00:00Z,1.4041666686534882,1.600000023841858
1983-02-18T00:00:00Z,2.279166658719381,4
1983-02-19T00:00:00Z,3.862500031789144,4.400000095367432
1983-02-20T00:00:00Z,3.458333343267441,4.099999904632568
1983-02-21T00:00:00Z,2.2750000009934106,3
1983-02-22T00:00:00Z,1.7874999990065892,2.299999952316284
1983-02-23T00:00:00Z,1.5958333214124043,2.200000047683716
1983-02-24T00:00:00Z,2.3041666597127914,3.5
1983-02-25T00:00:00Z,1.89999999170718,2.700000047683716
1983-02-26T00:00:00Z,3.6249999900658927,4.900000095367432
1983-02-27T00:00:00Z,2.875000014901161,4.099999904632568
1983-02-28T00:00:00Z,0.8833333378036817,1.5
1983-03-01T00:00:00Z,0.6041666741172472,0.800000011920929
1983-03-02T00:00:00Z,2.312500004967054,4
1983-03-03T00:00:00Z,4.641666640837987,6.099999904632568
1983-03-04T00:00:00Z,2.6833333323399224,4.5
1983-03-05T00:00:00Z,1.3208333402872086,1.7000000476837158
1983-03-06T00:00:00Z,0.7416666746139526,1.2000000476837158
1983-03-07T00:00:00Z,1.5333333313465118,2.200000047683716
1983-03-08T00:00:00Z,2.220833331346512,3.0999999046325684
1983-03-09T00:00:00Z,3.7652173767919126,4.5
1983-03-10T00:00:00Z,4.004166662693024,4.800000190734863
1983-03-11T00:00:00Z,2.6666666666666665,4.099999904632568
1983-03-12T00:00:00Z,2.94583331545194,3.5
1983-03-13T00:00:00Z,3.1791666746139526,3.9000000953674316
1983-03-14T00:00:00Z,1.912500003973643,2.5999999046325684
1983-03-15T00:00:00Z,0.6708333392937978,0.8999999761581421
1983-03-16T00:00:00Z,1.3874999955296516,2.299999952316284
1983-03-17T00:00:00Z,1.8541666517655055,2.299999952316284
1983-03-18T00:00:00Z,2.139130436855814,2.700000047683716
1983-03-19T00:00:00Z,3.2666666408379874,4.199999809265137
1983-03-20T00:00:00Z,3.7090908614071934,4
1983-03-21T00:00:00Z,NA,NA
1983-03-22T00:00:00Z,NA,NA
1983-03-23T00:00:00Z,NA,NA
1983-03-24T00:00:00Z,NA,NA
1983-03-29T00:00:00Z,NA,NA
1983-03-30T00:00:00Z,NA,NA
1983-03-31T00:00:00Z,NA,NA
1983-04-01T00:00:00Z,3.799999952316284,4.599999904632568
1983-04-02T00:00:00Z,5.425000011920929,6.800000190734863
1983-04-03T00:00:00Z,2.1500000009934106,3.4000000953674316
1983-04-04T00:00:00Z,2.229166661699613,2.9000000953674316
1983-04-05T00:00:00Z,1.2954545400359414,2.299999952316284
1983-04-06T00:00:00Z,0.8833333278695742,1.100000023841858
1983-04-07T00:00:00Z,0.4833333430190881,0.6000000238418579
